융합주제강좌: 기후위기와 인류,이준정,23,Fall,5.0,"로드는 꽤 많지만, S/U라 부담은 확실히 없고 무엇보다 기후위기에 대하여 정말 많이 배울 수 있어서 만족했던 수업입니다. 무엇보다 답사도 가고 실험도 하는 등 재밌습니다."
융합주제강좌: 기후위기와 인류,이준정,23,Fall,5.0,무난하고 조모임하먼서 3학점 채우기 줗습니다
융합주제강좌: 기후위기와 인류,이준정,23,Fall,5.0,"1시간 가량 조별 토론 -> 쉬는 시간 -> 수업 포맷으로 진행됐습니다. 다양한 과의 사람들 의견을 들어볼 수 있고, 세 학과의 다른 교수님들로부터 수업을 들을 수 있다는 게 장점입니다. 다만 매주 있는 과제와 리딩이 꽤 힘들었습니다. 그래도 S/U 수업에 시험이 없으니 부담이 덜해서 한 번 쯤 들어볼 만한 대학 강의라고 생각합니다."
융합주제강좌: 기후위기와 인류,안진호,22,Fall,4.0,"할게 너무 많다~ 난이도 자체는 낮다
재밌었다
다음번에 열린다면 아마 노선을 더 확실히 잡으실텐데 그러면 더 나은 강의가 될거라고 생각!

다만 AF로 바뀐다면?? 고생좀 할거같아서 비추
SU유지라면 분명 더 나은 강의가 될 것입니다(교수님 조교님들이 되게 적극적이셔서!)"
